config_id,config_label,domain,backbone,seed,method,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,objective_value,oracle_value,posterior_true_mass,true_types,n_agents,type_count,factored_storage,joint_storage
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,9,0.17572108057399438,1.5814897251659494,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,10,0.17572108057399438,1.7572108057399438,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,11,0.17572108057399438,1.9329318863139382,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,12,0.17572108057399438,2.1086529668879326,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,13,0.17572108057399438,2.284374047461927,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,14,0.17572108057399438,2.4600951280359213,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,15,0.17572108057399438,2.6358162086099157,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,16,0.17572108057399438,2.81153728918391,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,17,0.17572108057399438,2.9872583697579045,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,18,0.17572108057399438,3.162979450331899,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,19,0.17572108057399438,3.3387005309058932,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,econ_bne,20,0.17572108057399438,3.5144216114798876,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,1,0.17572108057399438,0.17572108057399438,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,2,0.17572108057399438,0.35144216114798876,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,3,0.17572108057399438,0.5271632417219831,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,4,0.17572108057399438,0.7028843222959775,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,5,0.17572108057399438,0.8786054028699719,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,6,0.17572108057399438,1.0543264834439663,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,7,0.17572108057399438,1.2300475640179607,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,8,0.17572108057399438,1.405768644591955,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,9,0.17572108057399438,1.5814897251659494,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,10,0.17572108057399438,1.7572108057399438,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,11,0.17572108057399438,1.9329318863139382,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,12,0.17572108057399438,2.1086529668879326,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,13,0.17572108057399438,2.284374047461927,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,14,0.17572108057399438,2.4600951280359213,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,15,0.17572108057399438,2.6358162086099157,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,16,0.17572108057399438,2.81153728918391,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,17,0.17572108057399438,2.9872583697579045,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,18,0.17572108057399438,3.162979450331899,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,19,0.17572108057399438,3.3387005309058932,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,atom_tom1,20,0.17572108057399438,3.5144216114798876,164,0,3.9316251651921887,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,1,3.8957469539377083,3.8957469539377083,144,0,0.21159929182847498,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,2,1.6114237973766596,5.5071707513143675,9,0,2.4959224483895235,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,3,1.0696682701304052,6.576839021444773,422,0,3.037677975635778,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,4,2.8620840907138523,9.438923112158625,129,0,1.2452621550523308,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,5,2.0561246311249035,11.495047743283529,501,0,2.0512216146412796,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,6,1.4026171338246858,12.897664877108214,7,0,2.7047291119414973,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,7,0.27662081481159007,13.174285691919804,167,0,3.830725430954593,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,8,1.4521234243476684,14.626409116267473,475,0,2.6552228214185147,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,9,2.1184118483089383,16.744820964576412,322,0,1.9889343974572449,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,10,2.007199587480291,18.752020552056702,10,0,2.100146658285892,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,11,1.4026171338246858,20.15463768588139,7,0,2.7047291119414973,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,12,3.1711347002501293,23.32577238613152,132,0,0.9362115455160536,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,13,1.9760921027281118,25.30186448885963,469,0,2.1312541430380714,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,14,1.8707538738994738,27.172618362759103,183,0,2.2365923718667093,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,15,2.5260262811030545,29.698644643862156,393,0,1.5813199646631289,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,16,1.438324923632965,31.13696956749512,726,0,2.669021322133218,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,17,2.7936538578021635,33.930623425297284,685,0,1.3136923879640197,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,18,1.9247688959809626,35.855392321278245,77,0,2.1825773497852206,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,19,1.6829973175685211,37.538389638846766,383,0,2.424348928197662,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
pub/capetown,Pub: capetown,pub,exact-payoff (backbone-invariant),1000,random,20,1.4511087788056907,38.989498417652456,303,0,2.6562374669604925,4.107346245766183,0.000244140625,3|2|2|0|3|3,6,4,24,4096
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,1,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3896331707087036,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,2,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.4383646686021234,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,3,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.47360327123849744,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,4,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5007045908475249,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,5,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5224695256132535,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,6,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5407043383795016,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,7,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5565049053935174,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,8,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5705332848433442,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,9,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5832024551073198,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,10,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5947821319682862,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,11,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6054567083044694,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,12,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.615357245652383,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,13,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6245798538876463,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,14,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6331968586095518,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,15,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6412639917810724,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,16,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6488252528502376,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,17,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.655916307978455,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,18,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6625669118489265,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,19,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6688026436766674,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact,20,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6746461471060664,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,1,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3896331707087036,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,2,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.4383646686021234,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,3,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.47360327123849744,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,4,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5007045908475249,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,5,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5224695256132535,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,6,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5407043383795016,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,7,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5565049053935174,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,8,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5705332848433442,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,9,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5832024551073198,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,10,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.5947821319682862,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,11,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6054567083044694,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,12,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.615357245652383,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,13,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6245798538876463,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,14,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6331968586095518,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,15,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6412639917810724,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,16,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6488252528502376,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,17,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.655916307978455,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,18,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6625669118489265,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,19,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6688026436766674,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,pact_plus,20,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.6746461471060664,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,1,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.15086597021776227,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,2,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.18972512813273143,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,3,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.22044338042765324,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,4,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.24573018956544573,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,5,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.26703812721831566,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,6,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.28546644691925394,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,7,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.30175272216910526,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,8,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.31637575428628795,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,9,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.32965339066637045,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,10,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.34180658591166435,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,11,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.35299661714049574,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,12,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3633460523412581,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,13,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3729508286181579,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,14,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3818876302059685,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,15,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.39021875199019607,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,16,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.3979955413650727,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,17,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.40526096032031034,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,18,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.41205154558395324,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,19,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.4183989220166642,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,joint_psrl_uniform,20,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.4243309677924781,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,1,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,2,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,3,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,4,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,5,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,6,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,7,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,8,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,9,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,10,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,11,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,12,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,13,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,14,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,15,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,16,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
haggling/fruitville_gullible,Haggling: fruitville gullible,haggling,exact-payoff (backbone-invariant),1000,psrl_notype,17,0.0,0.0,9,9,0.7333333333333333,0.7333333333333333,0.0625,3|2,2,4,8,16
