experiment,model,family,algorithm,episode_k,n_seeds,cumulative_regret_mean,cumulative_regret_std,cumulative_regret_sem,instant_regret_mean,source
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,1,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,2,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,3,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,4,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,5,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,6,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,7,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,8,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,9,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,10,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,11,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,12,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,13,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,14,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,15,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,16,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,17,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,18,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,19,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,oracle,20,5,0,0,0,0,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,1,5,0.87,0.9962680362,0.4455446106,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,2,5,1.74,1.992536072,0.8910892211,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,3,5,2.61,2.988804109,1.336633832,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,4,5,3.48,3.985072145,1.782178442,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,5,5,4.35,4.981340181,2.227723053,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,6,5,5.22,5.977608217,2.673267663,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,7,5,6.09,6.973876254,3.118812274,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,8,5,6.96,7.97014429,3.564356884,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,9,5,7.83,8.966412326,4.009901495,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,10,5,8.7,9.962680362,4.455446106,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,11,5,9.576,10.95556845,4.899479156,0.876,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,12,5,10.446,11.95183584,5.34502348,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,13,5,11.316,12.94810334,5.790567848,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,14,5,12.186,13.94437091,6.23611225,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,15,5,13.056,14.94063854,6.681656681,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,16,5,13.926,15.93690622,7.127201134,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,17,5,14.796,16.93317395,7.572745605,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,18,5,15.666,17.92944171,8.018290092,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,19,5,16.536,18.9257095,8.463834592,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_greedy,20,5,17.406,19.92197731,8.909379103,0.87,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,1,5,0.216,0.2868449058,0.1282809417,0.216,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,2,5,0.528,0.7050673727,0.3153157148,0.312,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,3,5,0.8820300603,1.201474447,0.5373157074,0.3540300603,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,4,5,1.236060121,1.718967819,0.7687457787,0.3540300603,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,5,5,1.538631855,2.069410702,0.9254686008,0.3025717345,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,6,5,1.892661916,2.571265886,1.149905062,0.3540300603,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,7,5,2.306661916,2.713482224,1.213506142,0.414,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,8,5,2.840691976,3.062226826,1.369469469,0.5340300603,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,9,5,3.208691976,3.12879267,1.399238619,0.368,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,10,5,3.486691976,3.25398213,1.455225048,0.278,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,11,5,3.950691976,3.225351773,1.442421163,0.464,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,12,5,4.414691976,3.198163289,1.430262103,0.464,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,13,5,4.878691976,3.172453748,1.418764447,0.464,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,14,5,5.060691976,3.405547678,1.523007222,0.182,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,15,5,5.440691976,3.458355774,1.54662372,0.38,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,16,5,5.802691976,3.531415506,1.579297026,0.362,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,17,5,6.266691976,3.511884086,1.570562309,0.464,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,18,5,6.634691976,3.582076251,1.6019532,0.368,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,19,5,6.918691976,3.737458498,1.671442253,0.284,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Prompted LLM,llm_belief,20,5,7.196691976,3.885009929,1.737429259,0.278,results/cloudgpt/E2_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,1,5,0.204,0.2761883415,0.1235151813,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,2,5,0.408,0.5523766831,0.2470303625,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,3,5,0.612,0.8285650246,0.3705455438,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,5,0.816,1.104753366,0.494060725,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,5,5,1.02,1.380941708,0.6175759063,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,6,5,1.224,1.657130049,0.7410910875,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,7,5,1.428,1.933318391,0.8646062688,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,8,5,1.632,2.209506732,0.98812145,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,9,5,1.836,2.485695074,1.111636631,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,10,5,2.04,2.761883415,1.235151813,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,11,5,2.244,3.038071757,1.358666994,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,12,5,2.448,3.314260098,1.482182175,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,13,5,2.652,3.59044844,1.605697356,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,14,5,2.856,3.866636781,1.729212538,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,15,5,3.06,4.142825123,1.852727719,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,16,5,3.264,4.419013465,1.9762429,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,17,5,3.468,4.695201806,2.099758081,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,18,5,3.672,4.971390148,2.223273263,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,19,5,3.876,5.247578489,2.346788444,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,20,5,4.08,5.523766831,2.470303625,0.204,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,5,0.74,0.1437010786,0.06426507605,0.74,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,5,1.532,0.3021092518,0.1351073647,0.792,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,5,2.388630844,0.7679592185,0.3434418033,0.8566308439,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,5,3.052630844,1.14353788,0.5114056871,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,5,5,3.716630844,1.536572942,0.6871763103,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,6,5,4.312630844,1.859279746,0.8314951802,0.596,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,7,5,4.908630844,2.184638629,0.9770000962,0.596,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,8,5,5.504630844,2.51161914,1.123230226,0.596,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,9,5,6.168630844,2.908726221,1.300821912,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,10,5,6.832630844,3.308867745,1.479770641,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,11,5,7.496630844,3.711062284,1.659637507,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,12,5,8.160630844,4.114707863,1.840153298,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,13,5,8.824630844,4.519415706,2.021144147,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,14,5,9.488630844,4.924923943,2.202492944,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,15,5,10.15263084,5.331049931,2.384118007,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,16,5,10.81663084,5.737662493,2.565960673,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,17,5,11.48063084,6.144665036,2.747977744,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,18,5,12.14463084,6.551984885,2.930136718,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,19,5,12.80863084,6.959566327,3.11241268,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,20,5,13.47263084,7.367365946,3.294786214,0.664,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,1,5,0.51,0.4933558553,0.2206354459,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,2,5,1.02,0.9867117107,0.4412708919,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,3,5,1.53,1.480067566,0.6619063378,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,4,5,2.04,1.973423421,0.8825417837,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,5,5,2.55,2.466779277,1.10317723,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,6,5,3.06,2.960135132,1.323812676,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,7,5,3.57,3.453490987,1.544448121,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,8,5,4.08,3.946846843,1.765083567,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,9,5,4.59,4.440202698,1.985719013,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,10,5,5.1,4.933558553,2.206354459,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,11,5,5.61,5.426914409,2.426989905,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,12,5,6.12,5.920270264,2.647625351,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,13,5,6.63,6.413626119,2.868260797,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,14,5,7.14,6.906981975,3.088896243,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,15,5,7.65,7.40033783,3.309531689,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,16,5,8.16,7.893693685,3.530167135,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,17,5,8.67,8.387049541,3.750802581,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,18,5,9.18,8.880405396,3.971438027,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,19,5,9.69,9.373761251,4.192073473,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,20,5,10.2,9.867117107,4.412708919,0.51,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_adaptive_ftl,1,5,0.9,0.1756416807,0.07854934755,0.9,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_adaptive_ftl,2,5,2.046159076,0.6166116524,0.2757571141,1.146159076,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_adaptive_ftl,3,5,3.057512205,0.4193156429,0.1875236563,1.011353128,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_adaptive_ftl,4,5,3.753512205,0.5187666526,0.2319994999,0.696,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
