phase,H,n,m,seed,agent,true_type,first_turn,censored,rho_action,first_episode
type_horizon,1,3,4,2127,0,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2127,1,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2127,2,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2128,0,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2128,1,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2128,2,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2129,0,2,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2129,1,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2129,2,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2130,0,1,17.0,False,0.07433819726669055,17
type_horizon,1,3,4,2130,1,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2130,2,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2131,0,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2131,1,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2131,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2132,0,1,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2132,1,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2132,2,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2133,0,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2133,1,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2133,2,3,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2134,0,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2134,1,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2134,2,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2135,0,0,15.0,False,0.07433819726669055,15
type_horizon,1,3,4,2135,1,1,18.0,False,0.07433819726669055,18
type_horizon,1,3,4,2135,2,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2136,0,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2136,1,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2136,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2137,0,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2137,1,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2137,2,0,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2138,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2138,1,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2138,2,2,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2139,0,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2139,1,3,1.0,False,0.07433819726669055,1
type_horizon,1,3,4,2139,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2140,0,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2140,1,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2140,2,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2141,0,0,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2141,1,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2141,2,1,22.0,False,0.07433819726669055,22
type_horizon,1,3,4,2142,0,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2142,1,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2142,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2143,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2143,1,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2143,2,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2144,0,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2144,1,3,11.0,False,0.07433819726669055,11
type_horizon,1,3,4,2144,2,2,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2145,0,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2145,1,3,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2145,2,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2146,0,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2146,1,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2146,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2147,0,1,17.0,False,0.07433819726669055,17
type_horizon,1,3,4,2147,1,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2147,2,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2148,0,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2148,1,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2148,2,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2149,0,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2149,1,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2149,2,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2150,0,0,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2150,1,2,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2150,2,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2151,0,1,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2151,1,3,1.0,False,0.07433819726669055,1
type_horizon,1,3,4,2151,2,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2152,0,0,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2152,1,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2152,2,0,13.0,False,0.07433819726669055,13
type_horizon,1,3,4,2153,0,2,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2153,1,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2153,2,3,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2154,0,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2154,1,1,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2154,2,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2155,0,0,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2155,1,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2155,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2156,0,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2156,1,1,19.0,False,0.07433819726669055,19
type_horizon,1,3,4,2156,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2157,0,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2157,1,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2157,2,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2158,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2158,1,1,12.0,False,0.07433819726669055,12
type_horizon,1,3,4,2158,2,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2159,0,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2159,1,0,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2159,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2160,0,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2160,1,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2160,2,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2161,0,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2161,1,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2161,2,1,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2162,0,2,14.0,False,0.07433819726669055,14
type_horizon,1,3,4,2162,1,0,12.0,False,0.07433819726669055,12
type_horizon,1,3,4,2162,2,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2163,0,1,10.0,False,0.07433819726669055,10
type_horizon,1,3,4,2163,1,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2163,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2164,0,0,15.0,False,0.07433819726669055,15
type_horizon,1,3,4,2164,1,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2164,2,1,14.0,False,0.07433819726669055,14
type_horizon,1,3,4,2165,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2165,1,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2165,2,1,20.0,False,0.07433819726669055,20
type_horizon,1,3,4,2166,0,1,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2166,1,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2166,2,3,1.0,False,0.07433819726669055,1
type_horizon,1,3,4,2167,0,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2167,1,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2167,2,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2168,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2168,1,1,15.0,False,0.07433819726669055,15
type_horizon,1,3,4,2168,2,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2169,0,1,17.0,False,0.07433819726669055,17
type_horizon,1,3,4,2169,1,3,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2169,2,1,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2170,0,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2170,1,2,8.0,False,0.07433819726669055,8
type_horizon,1,3,4,2170,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2171,0,0,15.0,False,0.07433819726669055,15
type_horizon,1,3,4,2171,1,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2171,2,0,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2172,0,3,1.0,False,0.07433819726669055,1
type_horizon,1,3,4,2172,1,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2172,2,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2173,0,0,9.0,False,0.07433819726669055,9
type_horizon,1,3,4,2173,1,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2173,2,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2174,0,0,17.0,False,0.07433819726669055,17
type_horizon,1,3,4,2174,1,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2174,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2175,0,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2175,1,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2175,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2176,0,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2176,1,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2176,2,1,17.0,False,0.07433819726669055,17
type_horizon,1,3,4,2177,0,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2177,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2177,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2178,0,0,14.0,False,0.07433819726669055,14
type_horizon,1,3,4,2178,1,0,28.0,False,0.07433819726669055,28
type_horizon,1,3,4,2178,2,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2179,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2179,1,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2179,2,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2180,0,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2180,1,1,23.0,False,0.07433819726669055,23
type_horizon,1,3,4,2180,2,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2181,0,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2181,1,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2181,2,2,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2182,0,3,1.0,False,0.07433819726669055,1
type_horizon,1,3,4,2182,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2182,2,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2183,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2183,1,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2183,2,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2184,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2184,1,0,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2184,2,2,15.0,False,0.07433819726669055,15
type_horizon,1,3,4,2185,0,0,14.0,False,0.07433819726669055,14
type_horizon,1,3,4,2185,1,3,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2185,2,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2186,0,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2186,1,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2186,2,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2187,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2187,1,0,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2187,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2188,0,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2188,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2188,2,3,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2189,0,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2189,1,0,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2189,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2190,0,3,12.0,False,0.07433819726669055,12
type_horizon,1,3,4,2190,1,1,18.0,False,0.07433819726669055,18
type_horizon,1,3,4,2190,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2191,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2191,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2191,2,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2192,0,0,12.0,False,0.07433819726669055,12
type_horizon,1,3,4,2192,1,2,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2192,2,2,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2193,0,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2193,1,0,16.0,False,0.07433819726669055,16
type_horizon,1,3,4,2193,2,0,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2194,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2194,1,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2194,2,1,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2195,0,1,6.0,False,0.07433819726669055,6
type_horizon,1,3,4,2195,1,0,36.0,False,0.07433819726669055,36
type_horizon,1,3,4,2195,2,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2196,0,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2196,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2196,2,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2197,0,3,2.0,False,0.07433819726669055,2
type_horizon,1,3,4,2197,1,3,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2197,2,2,4.0,False,0.07433819726669055,4
type_horizon,1,3,4,2198,0,1,16.0,False,0.07433819726669055,16
type_horizon,1,3,4,2198,1,2,5.0,False,0.07433819726669055,5
type_horizon,1,3,4,2198,2,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2199,0,3,3.0,False,0.07433819726669055,3
type_horizon,1,3,4,2199,1,0,7.0,False,0.07433819726669055,7
type_horizon,1,3,4,2199,2,1,7.0,False,0.07433819726669055,7
type_horizon,4,3,4,2000,0,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2000,1,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2000,2,1,38.0,False,0.07433819726669055,10
type_horizon,4,3,4,2001,0,0,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2001,1,1,10.0,False,0.07433819726669055,3
type_horizon,4,3,4,2001,2,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2002,0,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2002,1,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2002,2,3,9.0,False,0.07433819726669055,3
type_horizon,4,3,4,2003,0,3,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2003,1,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2003,2,0,12.0,False,0.07433819726669055,3
type_horizon,4,3,4,2004,0,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2004,1,3,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2004,2,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2005,0,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2005,1,3,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2005,2,0,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2006,0,0,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2006,1,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2006,2,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2007,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2007,1,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2007,2,0,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2008,0,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2008,1,0,15.0,False,0.07433819726669055,4
type_horizon,4,3,4,2008,2,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2009,0,0,29.0,False,0.07433819726669055,8
type_horizon,4,3,4,2009,1,1,21.0,False,0.07433819726669055,6
type_horizon,4,3,4,2009,2,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2010,0,2,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2010,1,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2010,2,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2011,0,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2011,1,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2011,2,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2012,0,0,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2012,1,0,12.0,False,0.07433819726669055,3
type_horizon,4,3,4,2012,2,0,14.0,False,0.07433819726669055,4
type_horizon,4,3,4,2013,0,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2013,1,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2013,2,0,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2014,0,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2014,1,2,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2014,2,0,25.0,False,0.07433819726669055,7
type_horizon,4,3,4,2015,0,0,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2015,1,2,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2015,2,1,12.0,False,0.07433819726669055,3
type_horizon,4,3,4,2016,0,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2016,1,3,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2016,2,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2017,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2017,1,0,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2017,2,0,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2018,0,3,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2018,1,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2018,2,0,12.0,False,0.07433819726669055,3
type_horizon,4,3,4,2019,0,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2019,1,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2019,2,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2020,0,3,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2020,1,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2020,2,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2021,0,1,33.0,False,0.07433819726669055,9
type_horizon,4,3,4,2021,1,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2021,2,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2022,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2022,1,0,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2022,2,3,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2023,0,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2023,1,0,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2023,2,0,35.0,False,0.07433819726669055,9
type_horizon,4,3,4,2024,0,1,18.0,False,0.07433819726669055,5
type_horizon,4,3,4,2024,1,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2024,2,0,13.0,False,0.07433819726669055,4
type_horizon,4,3,4,2025,0,0,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2025,1,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2025,2,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2026,0,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2026,1,3,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2026,2,0,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2027,0,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2027,1,0,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2027,2,0,14.0,False,0.07433819726669055,4
type_horizon,4,3,4,2028,0,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2028,1,1,9.0,False,0.07433819726669055,3
type_horizon,4,3,4,2028,2,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2029,0,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2029,1,1,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2029,2,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2030,0,0,9.0,False,0.07433819726669055,3
type_horizon,4,3,4,2030,1,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2030,2,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2031,0,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2031,1,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2031,2,0,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2032,0,1,7.0,False,0.07433819726669055,2
type_horizon,4,3,4,2032,1,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2032,2,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2033,0,3,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2033,1,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2033,2,0,10.0,False,0.07433819726669055,3
type_horizon,4,3,4,2034,0,0,25.0,False,0.07433819726669055,7
type_horizon,4,3,4,2034,1,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2034,2,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2035,0,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2035,1,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2035,2,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2036,0,0,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2036,1,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2036,2,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2037,0,2,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2037,1,0,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2037,2,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2038,0,0,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2038,1,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2038,2,0,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2039,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2039,1,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2039,2,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2040,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2040,1,0,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2040,2,2,5.0,False,0.07433819726669055,2
type_horizon,4,3,4,2041,0,0,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2041,1,3,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2041,2,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2042,0,1,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2042,1,2,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2042,2,0,13.0,False,0.07433819726669055,4
type_horizon,4,3,4,2043,0,3,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2043,1,0,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2043,2,2,3.0,False,0.07433819726669055,1
type_horizon,4,3,4,2044,0,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2044,1,0,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2044,2,1,11.0,False,0.07433819726669055,3
type_horizon,4,3,4,2045,0,3,1.0,False,0.07433819726669055,1
type_horizon,4,3,4,2045,1,1,8.0,False,0.07433819726669055,2
type_horizon,4,3,4,2045,2,1,10.0,False,0.07433819726669055,3
type_horizon,4,3,4,2046,0,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2046,1,0,20.0,False,0.07433819726669055,5
type_horizon,4,3,4,2046,2,3,2.0,False,0.07433819726669055,1
type_horizon,4,3,4,2047,0,1,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2047,1,0,4.0,False,0.07433819726669055,1
type_horizon,4,3,4,2047,2,2,6.0,False,0.07433819726669055,2
type_horizon,4,3,4,2048,0,3,5.0,False,0.07433819726669055,2
