method,config,seed,episode,cum_regret
pact_plus,haggling_multi_item/fruitville_multi,1001,20,0.4545454545454546
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,1,0.0
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,2,0.2727272727272727
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,3,0.3181818181818181
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,4,0.3181818181818181
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,5,0.3181818181818181
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,6,0.3181818181818181
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,7,0.3181818181818181
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,8,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,9,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,10,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,11,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,12,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,13,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,14,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,15,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,16,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,17,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,18,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,19,0.36363636363636354
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1001,20,0.36363636363636354
psrl_notype,haggling_multi_item/fruitville_multi,1001,1,0.0
psrl_notype,haggling_multi_item/fruitville_multi,1001,2,0.0
psrl_notype,haggling_multi_item/fruitville_multi,1001,3,0.0
psrl_notype,haggling_multi_item/fruitville_multi,1001,4,0.0
psrl_notype,haggling_multi_item/fruitville_multi,1001,5,0.2727272727272727
psrl_notype,haggling_multi_item/fruitville_multi,1001,6,0.2727272727272727
psrl_notype,haggling_multi_item/fruitville_multi,1001,7,0.2727272727272727
psrl_notype,haggling_multi_item/fruitville_multi,1001,8,0.5454545454545454
psrl_notype,haggling_multi_item/fruitville_multi,1001,9,0.8181818181818181
psrl_notype,haggling_multi_item/fruitville_multi,1001,10,0.8181818181818181
psrl_notype,haggling_multi_item/fruitville_multi,1001,11,0.8181818181818181
psrl_notype,haggling_multi_item/fruitville_multi,1001,12,0.8181818181818181
psrl_notype,haggling_multi_item/fruitville_multi,1001,13,1.0909090909090908
psrl_notype,haggling_multi_item/fruitville_multi,1001,14,1.0909090909090908
psrl_notype,haggling_multi_item/fruitville_multi,1001,15,1.0909090909090908
psrl_notype,haggling_multi_item/fruitville_multi,1001,16,1.0909090909090908
psrl_notype,haggling_multi_item/fruitville_multi,1001,17,1.5
psrl_notype,haggling_multi_item/fruitville_multi,1001,18,1.7727272727272727
psrl_notype,haggling_multi_item/fruitville_multi,1001,19,1.7727272727272727
psrl_notype,haggling_multi_item/fruitville_multi,1001,20,2.1818181818181817
map_type_greedy,haggling_multi_item/fruitville_multi,1001,1,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,2,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,3,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,4,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,5,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,6,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,7,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,8,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,9,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,10,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,11,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,12,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,13,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,14,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,15,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,16,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,17,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,18,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,19,0.2727272727272727
map_type_greedy,haggling_multi_item/fruitville_multi,1001,20,0.2727272727272727
econ_bne,haggling_multi_item/fruitville_multi,1001,1,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,2,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,3,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,4,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,5,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,6,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,7,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,8,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,9,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,10,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,11,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,12,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,13,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,14,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,15,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,16,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,17,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,18,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,19,0.0
econ_bne,haggling_multi_item/fruitville_multi,1001,20,0.0
atom_tom1,haggling_multi_item/fruitville_multi,1001,1,0.2727272727272727
atom_tom1,haggling_multi_item/fruitville_multi,1001,2,0.5454545454545454
atom_tom1,haggling_multi_item/fruitville_multi,1001,3,0.8181818181818181
atom_tom1,haggling_multi_item/fruitville_multi,1001,4,1.0909090909090908
atom_tom1,haggling_multi_item/fruitville_multi,1001,5,1.3636363636363635
atom_tom1,haggling_multi_item/fruitville_multi,1001,6,1.6363636363636362
atom_tom1,haggling_multi_item/fruitville_multi,1001,7,1.909090909090909
atom_tom1,haggling_multi_item/fruitville_multi,1001,8,2.1818181818181817
atom_tom1,haggling_multi_item/fruitville_multi,1001,9,2.454545454545454
atom_tom1,haggling_multi_item/fruitville_multi,1001,10,2.7272727272727266
atom_tom1,haggling_multi_item/fruitville_multi,1001,11,2.999999999999999
atom_tom1,haggling_multi_item/fruitville_multi,1001,12,3.2727272727272716
atom_tom1,haggling_multi_item/fruitville_multi,1001,13,3.545454545454544
atom_tom1,haggling_multi_item/fruitville_multi,1001,14,3.8181818181818166
atom_tom1,haggling_multi_item/fruitville_multi,1001,15,4.090909090909089
atom_tom1,haggling_multi_item/fruitville_multi,1001,16,4.3636363636363615
atom_tom1,haggling_multi_item/fruitville_multi,1001,17,4.636363636363634
atom_tom1,haggling_multi_item/fruitville_multi,1001,18,4.9090909090909065
atom_tom1,haggling_multi_item/fruitville_multi,1001,19,5.181818181818179
atom_tom1,haggling_multi_item/fruitville_multi,1001,20,5.4545454545454515
random,haggling_multi_item/fruitville_multi,1001,1,0.6060606060606062
random,haggling_multi_item/fruitville_multi,1001,2,1.2121212121212124
random,haggling_multi_item/fruitville_multi,1001,3,1.6212121212121215
random,haggling_multi_item/fruitville_multi,1001,4,2.2272727272727275
random,haggling_multi_item/fruitville_multi,1001,5,2.272727272727273
random,haggling_multi_item/fruitville_multi,1001,6,2.878787878787879
random,haggling_multi_item/fruitville_multi,1001,7,2.909090909090909
random,haggling_multi_item/fruitville_multi,1001,8,3.5151515151515156
random,haggling_multi_item/fruitville_multi,1001,9,4.121212121212122
random,haggling_multi_item/fruitville_multi,1001,10,4.727272727272728
random,haggling_multi_item/fruitville_multi,1001,11,4.757575757575759
random,haggling_multi_item/fruitville_multi,1001,12,5.363636363636365
random,haggling_multi_item/fruitville_multi,1001,13,5.9696969696969715
random,haggling_multi_item/fruitville_multi,1001,14,6.575757575757578
random,haggling_multi_item/fruitville_multi,1001,15,6.621212121212123
random,haggling_multi_item/fruitville_multi,1001,16,7.227272727272729
random,haggling_multi_item/fruitville_multi,1001,17,7.363636363636366
random,haggling_multi_item/fruitville_multi,1001,18,7.969696969696972
random,haggling_multi_item/fruitville_multi,1001,19,8.575757575757578
random,haggling_multi_item/fruitville_multi,1001,20,8.848484848484851
pact,pub/london,1002,1,0.0
pact,pub/london,1002,2,0.0
pact,pub/london,1002,3,0.0
pact,pub/london,1002,4,0.0
pact,pub/london,1002,5,0.0
pact,pub/london,1002,6,0.0
pact,pub/london,1002,7,0.0
pact,pub/london,1002,8,0.0
pact,pub/london,1002,9,0.0
pact,pub/london,1002,10,0.0
pact,pub/london,1002,11,0.0
pact,pub/london,1002,12,0.0
pact,pub/london,1002,13,0.0
pact,pub/london,1002,14,0.0
pact,pub/london,1002,15,0.0
pact,pub/london,1002,16,0.0
pact,pub/london,1002,17,0.0
pact,pub/london,1002,18,0.0
pact,pub/london,1002,19,0.0
pact,pub/london,1002,20,0.0
pact_plus,pub/london,1002,1,0.0
pact_plus,pub/london,1002,2,0.0
pact_plus,pub/london,1002,3,0.0
pact_plus,pub/london,1002,4,0.0
pact_plus,pub/london,1002,5,0.0
pact_plus,pub/london,1002,6,0.0
pact_plus,pub/london,1002,7,0.0
pact_plus,pub/london,1002,8,0.0
pact_plus,pub/london,1002,9,0.0
pact_plus,pub/london,1002,10,0.0
pact_plus,pub/london,1002,11,0.0
pact_plus,pub/london,1002,12,0.0
pact_plus,pub/london,1002,13,0.0
pact_plus,pub/london,1002,14,0.0
pact_plus,pub/london,1002,15,0.0
pact_plus,pub/london,1002,16,0.0
pact_plus,pub/london,1002,17,0.0
pact_plus,pub/london,1002,18,0.0
pact_plus,pub/london,1002,19,0.0
pact_plus,pub/london,1002,20,0.0
joint_psrl_uniform,pub/london,1002,1,0.0
joint_psrl_uniform,pub/london,1002,2,0.273942408754416
joint_psrl_uniform,pub/london,1002,3,0.273942408754416
joint_psrl_uniform,pub/london,1002,4,0.273942408754416
joint_psrl_uniform,pub/london,1002,5,0.273942408754416
joint_psrl_uniform,pub/london,1002,6,0.273942408754416
joint_psrl_uniform,pub/london,1002,7,0.273942408754416
joint_psrl_uniform,pub/london,1002,8,0.273942408754416
joint_psrl_uniform,pub/london,1002,9,0.273942408754416
joint_psrl_uniform,pub/london,1002,10,0.273942408754416
joint_psrl_uniform,pub/london,1002,11,0.273942408754416
joint_psrl_uniform,pub/london,1002,12,0.273942408754416
joint_psrl_uniform,pub/london,1002,13,0.273942408754416
joint_psrl_uniform,pub/london,1002,14,0.273942408754416
joint_psrl_uniform,pub/london,1002,15,0.273942408754416
joint_psrl_uniform,pub/london,1002,16,0.273942408754416
joint_psrl_uniform,pub/london,1002,17,0.273942408754416
joint_psrl_uniform,pub/london,1002,18,0.273942408754416
joint_psrl_uniform,pub/london,1002,19,0.273942408754416
joint_psrl_uniform,pub/london,1002,20,0.273942408754416
psrl_notype,pub/london,1002,1,0.273942408754416
psrl_notype,pub/london,1002,2,0.273942408754416
psrl_notype,pub/london,1002,3,0.547884817508832
psrl_notype,pub/london,1002,4,0.547884817508832
psrl_notype,pub/london,1002,5,0.547884817508832
psrl_notype,pub/london,1002,6,0.821827226263248
psrl_notype,pub/london,1002,7,0.821827226263248
psrl_notype,pub/london,1002,8,0.821827226263248
psrl_notype,pub/london,1002,9,1.095769635017664
psrl_notype,pub/london,1002,10,1.36971204377208
psrl_notype,pub/london,1002,11,1.36971204377208
psrl_notype,pub/london,1002,12,1.643654452526496
psrl_notype,pub/london,1002,13,1.643654452526496
psrl_notype,pub/london,1002,14,1.643654452526496
psrl_notype,pub/london,1002,15,1.643654452526496
psrl_notype,pub/london,1002,16,1.643654452526496
psrl_notype,pub/london,1002,17,1.917596861280912
psrl_notype,pub/london,1002,18,2.191539270035328
psrl_notype,pub/london,1002,19,2.465481678789744
psrl_notype,pub/london,1002,20,2.465481678789744
map_type_greedy,pub/london,1002,1,0.273942408754416
map_type_greedy,pub/london,1002,2,0.273942408754416
map_type_greedy,pub/london,1002,3,0.273942408754416
map_type_greedy,pub/london,1002,4,0.273942408754416
map_type_greedy,pub/london,1002,5,0.273942408754416
map_type_greedy,pub/london,1002,6,0.273942408754416
map_type_greedy,pub/london,1002,7,0.273942408754416
map_type_greedy,pub/london,1002,8,0.273942408754416
map_type_greedy,pub/london,1002,9,0.273942408754416
map_type_greedy,pub/london,1002,10,0.273942408754416
map_type_greedy,pub/london,1002,11,0.273942408754416
map_type_greedy,pub/london,1002,12,0.273942408754416
map_type_greedy,pub/london,1002,13,0.273942408754416
map_type_greedy,pub/london,1002,14,0.273942408754416
map_type_greedy,pub/london,1002,15,0.273942408754416
map_type_greedy,pub/london,1002,16,0.273942408754416
map_type_greedy,pub/london,1002,17,0.273942408754416
map_type_greedy,pub/london,1002,18,0.273942408754416
map_type_greedy,pub/london,1002,19,0.273942408754416
map_type_greedy,pub/london,1002,20,0.273942408754416
econ_bne,pub/london,1002,1,0.625
econ_bne,pub/london,1002,2,1.25
econ_bne,pub/london,1002,3,1.875
econ_bne,pub/london,1002,4,2.5
econ_bne,pub/london,1002,5,3.125
econ_bne,pub/london,1002,6,3.75
econ_bne,pub/london,1002,7,4.375
econ_bne,pub/london,1002,8,5.0
econ_bne,pub/london,1002,9,5.625
econ_bne,pub/london,1002,10,6.25
econ_bne,pub/london,1002,11,6.875
econ_bne,pub/london,1002,12,7.5
econ_bne,pub/london,1002,13,8.125
econ_bne,pub/london,1002,14,8.75
econ_bne,pub/london,1002,15,9.375
econ_bne,pub/london,1002,16,10.0
econ_bne,pub/london,1002,17,10.625
econ_bne,pub/london,1002,18,11.25
econ_bne,pub/london,1002,19,11.875
econ_bne,pub/london,1002,20,12.5
atom_tom1,pub/london,1002,1,0.0
atom_tom1,pub/london,1002,2,0.0
atom_tom1,pub/london,1002,3,0.0
atom_tom1,pub/london,1002,4,0.0
atom_tom1,pub/london,1002,5,0.0
atom_tom1,pub/london,1002,6,0.0
atom_tom1,pub/london,1002,7,0.0
atom_tom1,pub/london,1002,8,0.0
atom_tom1,pub/london,1002,9,0.0
atom_tom1,pub/london,1002,10,0.0
atom_tom1,pub/london,1002,11,0.0
atom_tom1,pub/london,1002,12,0.0
atom_tom1,pub/london,1002,13,0.0
atom_tom1,pub/london,1002,14,0.0
atom_tom1,pub/london,1002,15,0.0
atom_tom1,pub/london,1002,16,0.0
atom_tom1,pub/london,1002,17,0.0
atom_tom1,pub/london,1002,18,0.0
atom_tom1,pub/london,1002,19,0.0
atom_tom1,pub/london,1002,20,0.0
random,pub/london,1002,1,1.5823124528072792
random,pub/london,1002,2,2.4812548615616947
random,pub/london,1002,3,2.4812548615616947
random,pub/london,1002,4,4.552508091535854
random,pub/london,1002,5,5.807968692491281
random,pub/london,1002,6,7.254221922465441
random,pub/london,1002,7,8.83653437527272
random,pub/london,1002,8,9.46153437527272
random,pub/london,1002,9,10.758793308214472
random,pub/london,1002,10,12.205046538188633
random,pub/london,1002,11,14.768877183196922
random,pub/london,1002,12,16.066136116138676
random,pub/london,1002,13,17.363395049080427
random,pub/london,1002,14,19.30222569408872
random,pub/london,1002,15,20.59948462703047
random,pub/london,1002,16,21.896743559972222
random,pub/london,1002,17,22.170685968726637
random,pub/london,1002,18,23.426146569682064
random,pub/london,1002,19,25.348405502623816
random,pub/london,1002,20,27.419658732597977
pact,pub/london_mini,1002,1,0.0
pact,pub/london_mini,1002,2,0.0
pact,pub/london_mini,1002,3,0.0
pact,pub/london_mini,1002,4,0.0
pact,pub/london_mini,1002,5,0.0
pact,pub/london_mini,1002,6,0.0
pact,pub/london_mini,1002,7,0.0
pact,pub/london_mini,1002,8,0.0
pact,pub/london_mini,1002,9,0.0
pact,pub/london_mini,1002,10,0.0
pact,pub/london_mini,1002,11,0.0
pact,pub/london_mini,1002,12,0.0
pact,pub/london_mini,1002,13,0.0
pact,pub/london_mini,1002,14,0.0
pact,pub/london_mini,1002,15,0.0
pact,pub/london_mini,1002,16,0.0
pact,pub/london_mini,1002,17,0.0
pact,pub/london_mini,1002,18,0.0
pact,pub/london_mini,1002,19,0.0
pact,pub/london_mini,1002,20,0.0
pact_plus,pub/london_mini,1002,1,0.0
pact_plus,pub/london_mini,1002,2,0.0
pact_plus,pub/london_mini,1002,3,0.0
pact_plus,pub/london_mini,1002,4,0.0
pact_plus,pub/london_mini,1002,5,0.0
pact_plus,pub/london_mini,1002,6,0.0
pact_plus,pub/london_mini,1002,7,0.0
pact_plus,pub/london_mini,1002,8,0.0
pact_plus,pub/london_mini,1002,9,0.0
pact_plus,pub/london_mini,1002,10,0.0
pact_plus,pub/london_mini,1002,11,0.0
pact_plus,pub/london_mini,1002,12,0.0
pact_plus,pub/london_mini,1002,13,0.0
pact_plus,pub/london_mini,1002,14,0.0
pact_plus,pub/london_mini,1002,15,0.0
pact_plus,pub/london_mini,1002,16,0.0
pact_plus,pub/london_mini,1002,17,0.0
pact_plus,pub/london_mini,1002,18,0.0
pact_plus,pub/london_mini,1002,19,0.0
pact_plus,pub/london_mini,1002,20,0.0
joint_psrl_uniform,pub/london_mini,1002,1,0.0
joint_psrl_uniform,pub/london_mini,1002,2,0.0
joint_psrl_uniform,pub/london_mini,1002,3,0.0
joint_psrl_uniform,pub/london_mini,1002,4,0.0
joint_psrl_uniform,pub/london_mini,1002,5,0.0
joint_psrl_uniform,pub/london_mini,1002,6,0.0
joint_psrl_uniform,pub/london_mini,1002,7,0.0
joint_psrl_uniform,pub/london_mini,1002,8,0.0
joint_psrl_uniform,pub/london_mini,1002,9,0.0
joint_psrl_uniform,pub/london_mini,1002,10,0.0
joint_psrl_uniform,pub/london_mini,1002,11,0.0
joint_psrl_uniform,pub/london_mini,1002,12,0.0
joint_psrl_uniform,pub/london_mini,1002,13,0.0
joint_psrl_uniform,pub/london_mini,1002,14,0.0
joint_psrl_uniform,pub/london_mini,1002,15,0.0
joint_psrl_uniform,pub/london_mini,1002,16,0.0
joint_psrl_uniform,pub/london_mini,1002,17,0.0
joint_psrl_uniform,pub/london_mini,1002,18,0.0
joint_psrl_uniform,pub/london_mini,1002,19,0.0
joint_psrl_uniform,pub/london_mini,1002,20,0.0
psrl_notype,pub/london_mini,1002,1,0.0
psrl_notype,pub/london_mini,1002,2,0.0
psrl_notype,pub/london_mini,1002,3,0.0
psrl_notype,pub/london_mini,1002,4,0.0
psrl_notype,pub/london_mini,1002,5,0.0
psrl_notype,pub/london_mini,1002,6,0.0
psrl_notype,pub/london_mini,1002,7,0.0
psrl_notype,pub/london_mini,1002,8,0.0
psrl_notype,pub/london_mini,1002,9,0.0
psrl_notype,pub/london_mini,1002,10,0.0
psrl_notype,pub/london_mini,1002,11,0.0
psrl_notype,pub/london_mini,1002,12,0.0
psrl_notype,pub/london_mini,1002,13,0.0
psrl_notype,pub/london_mini,1002,14,0.0
psrl_notype,pub/london_mini,1002,15,0.0
psrl_notype,pub/london_mini,1002,16,0.0
psrl_notype,pub/london_mini,1002,17,0.0
psrl_notype,pub/london_mini,1002,18,0.0
psrl_notype,pub/london_mini,1002,19,0.0
psrl_notype,pub/london_mini,1002,20,0.0
map_type_greedy,pub/london_mini,1002,1,0.0
map_type_greedy,pub/london_mini,1002,2,0.0
map_type_greedy,pub/london_mini,1002,3,0.0
map_type_greedy,pub/london_mini,1002,4,0.0
map_type_greedy,pub/london_mini,1002,5,0.0
map_type_greedy,pub/london_mini,1002,6,0.0
map_type_greedy,pub/london_mini,1002,7,0.0
